Time,Time Code,Country Name,Country Code,GDP (current US$),Gini index (World Bank estimate),"Foreign direct investment, net inflows (BoP, current US$)","Life expectancy at birth, total (years)",Exports of goods and services (% of GDP),Poverty headcount ratio at national poverty lines (% of population),"Inflation, consumer prices (annual %)","Compulsory education, duration (years)","Government expenditure on education, total (% of GDP)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",Arms imports (SIPRI trend indicator values),Fossil fuel energy consumption (% of total),Gross domestic savings (% of GDP),Gross savings (% of GDP),Human capital index (HCI) (scale 0-1),Research and development expenditure (% of GDP),"International tourism, number of arrivals","International tourism, receipts (current US$)","International tourism, number of departures",GNI (current US$),Individuals using the Internet (% of population),Access to electricity (% of population),Agricultural land (% of land area),"Birth rate, crude (per 1,000 people)",External debt stocks (% of GNI),"Fertility rate, total (births per woman)",Gross national expenditure (% of GDP),High-technology exports (current US$),Lending interest rate (%),Mobile cellular subscriptions (per 100 people),"Mortality rate, infant (per 1,000 live births)","Patent applications, residents",Prevalence of current tobacco use (% of adults),Sex ratio at birth (male births per female births),Taxes on goods and services (% of revenue),"Taxes on income, profits and capital gains (% of revenue)",Taxes on international trade (% of revenue),Total greenhouse gas emissions (kt of CO2 equivalent),Urban population (% of total population)
2018,YR2018,Least developed countries: UN classification,LDC,1073440853752.05,..,18955477025.8491,65.0396241212957,24.4366505184717,..,3.47796666914963,8,3.69643998146057,..,..,..,1233000000,..,24.4712564400636,28.6813239317793,..,..,37193816.8946493,25378348240.0161,..,1063688344217.52,18.2337149212709,51.5902136535514,..,31.432905419714,..,4.00014762499683,..,..,..,70.775275617389,46.0246744876156,..,22.7448244083176,1.03761400339073,..,..,..,..,33.568060082099
2018,YR2018,Low & middle income,LMY,31817960829724.9,..,609664493811.754,70.9988194769754,25.5039999660515,..,3.21818100255057,9,..,..,..,..,13565000000,..,30.8334947936898,30.279771174594,..,1.56811531216084,555702832.338558,456526439313.342,574143266.75359,31366420348617.1,43.8987975631359,87.6129015057492,..,19.6975506830172,25.2576884256678,2.55352590635271,..,..,..,99.8764403172061,31.4164751816551,1475607,23.6190381806966,1.06916927575395,39.3958282113546,25.3311083509655,6.32098917147421,..,50.3193475687748
2018,YR2018,Low income,LIC,518428827997.3,..,13599157781.988,63.4963387504082,..,..,4.27462198610544,9,..,..,..,..,..,..,..,..,..,..,..,..,..,510848155390.489,15.9342808339863,41.8761699894555,..,34.6211430708124,31.802718031489,4.60430325268313,..,..,..,54.6197157483058,49.2,..,..,1.03738974550236,..,..,..,..,32.8944178848608
2018,YR2018,Lower middle income,LMC,6007305623255.79,..,115781283868.118,68.4224690868156,25.7808408080203,..,3.51704327399411,10,3.98943996429443,..,..,..,7493000000,..,23.0896803491006,26.3426347492122,..,..,143896301.541852,109076127849.239,150489272.989029,5948722626894.94,35.6061580669377,86.2614740017621,..,22.1900579062998,27.9496264306466,2.76503050584673,..,142209065585,..,93.2707320800265,37.7,22866,24.2265063622942,1.07342821968967,40.7531042892167,24.8558161152153,6.85814460178258,..,39.210048948767
2018,YR2018,Middle East & North Africa,MEA,3566140736118.84,..,60078201983.3776,74.0889092566827,44.3425027449662,..,1.99888595049853,9,..,..,..,..,11031000000,..,33.6580342455133,..,..,..,110563609.189097,121534878335.698,..,3571027092541.82,60.0251192047769,96.4688914928764,..,22.5785254425021,..,2.80894791850673,..,19047124601,..,106.737220064726,18.5,16856,18.8805077258166,1.05421878051039,..,..,..,..,65.3719859554066
2018,YR2018,Middle East & North Africa (excluding high income),MNA,1520424748698.99,..,15336062976.2869,73.5873582148883,33.2456029123475,..,4.36615064471281,9,..,..,..,..,4498000000,..,26.4276289485189,..,..,..,57712158.754666,49867757919.2172,..,1509606412494.75,54.5094818627972,95.8600836283584,..,23.631551476562,27.1899222379966,2.88716484758457,..,..,..,100.816162991724,20.0046775832227,14204,19.0763713387318,1.05611593145151,..,..,..,..,61.5905475175283
2018,YR2018,Middle East & North Africa (IDA & IBRD countries),TMN,1503870646199.25,..,15125368420.7416,73.5836428053412,33.3706091074228,..,4.46231108475485,9,..,..,..,..,4498000000,..,26.7155921039084,..,..,..,57104481.456606,49650995502.439,..,1490134444638.83,54.3823699257163,95.8100855931244,..,23.5633106477622,..,2.8784472651793,..,..,..,100.961784809762,20.0511342485626,14204,19.0763713387318,1.0562077199798,..,..,..,..,61.4145429982846
2018,YR2018,Middle income,MIC,31284038166251,..,596065336029.766,71.8546257820263,25.5783731665267,..,3.04891482875157,10,..,..,..,..,12902000000,..,30.9430688947423,30.3320519469974,..,1.56890877734563,526741900.861673,442977002339.081,514531490.051468,30840690294970.7,46.943692510285,92.8022945843168,..,17.9952198240709,25.1641533118569,2.33517652986252,..,1126604571877,..,105.005362625369,27.5799921416584,1475087,24.303865846267,1.07614555507999,39.4490613593969,25.6547983509308,4.82678573525364,..,52.3075625689113
2018,YR2018,North America,NAC,22303646726082.2,..,308120472515.479,78.8868905457275,14.0991724088953,..,2.35540448470459,11,..,..,..,..,537000000,..,18.2526800459754,18.7239540242019,..,2.73899024009597,101161920,278706000000,118619494.418504,22538912667700.7,87.6480789000626,100,..,11.4466119668017,..,1.7060324848442,..,187404781427,..,120.177146276987,5.5,289444,24.3015266046936,1.04762922023514,4.84325855701455,74.8787148973095,2.17530911731939,..,82.173045483989
2018,YR2018,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,OECD members,OED,53201637655856.4,..,409905583908.971,80.0775295859723,29.296683064464,..,1.91140094445692,10,..,..,..,..,7415000000,..,22.5291818326055,22.6425625036576,..,2.57850682217835,791284920,1028759000000,658490080.038815,53527764788800.9,82.6607025289219,99.9976667197127,..,11.3125688518869,..,1.68675946599339,..,1381587935916,..,119.772167511026,6.08337116063618,823902,23.8406570783328,1.0513791070719,41.5333751805921,34.4154429180483,0,..,80.5989299540127
2018,YR2018,Other small states,OSS,442417900539.206,..,13488461297.7351,68.5469317038401,60.4792177311286,..,2.70344077225552,9,..,..,..,..,..,..,41.6127186608157,35.7520374973763,..,0.706519754639672,42781520.9748068,..,..,429169788821.237,53.8310002589525,77.3462823287189,..,23.1226015585524,..,3.04968113896274,..,..,..,118.417265868401,36.496904047448,..,22.6037994309656,1.03402732004466,21.1546515255373,25.4401047850416,1.61754518444688,..,62.1185434877544
2018,YR2018,Pacific island small states,PSS,10667782837.6444,..,593599616.497441,69.929057966298,41.4980788744078,..,..,..,..,..,..,..,..,..,..,..,..,..,1392601.44944122,2223226634.22613,..,10618051296.979,32.5786804327848,85.5013588439046,..,26.0991783414788,..,3.5152278373114,..,..,..,86.6039758449675,20.4915591876365,..,31.0275159422263,1.06288851734839,..,..,..,..,38.7813441179116
2018,YR2018,Post-demographic dividend,PST,50282104947774.3,..,436063027817.936,80.6598920018751,30.0613340494969,..,1.73860861988181,10,..,..,..,..,6781000000,..,22.3879972940665,22.6933987217973,..,2.63921224471578,773365720,1040186000000,730981567.134786,50757810238566.2,85.1870648344002,100,..,9.82819940712348,..,1.55168011758748,..,1711154980099,..,123.707013653164,4.13772864489259,813067,24.9080572790482,1.05275744438614,41.7078599902304,32.2133988991151,0,..,81.2798533425847
2018,YR2018,Pre-demographic dividend,PRE,1338754447613.99,..,11605631509.5436,60.8209562953764,26.6097511097779,..,2.96760366004454,8.5,3.69643998146057,..,..,..,1387000000,..,21.3652482358402,21.3437619784034,..,..,..,16797045255.3868,..,1292051060560.9,23.7487822297653,48.3917710219359,..,36.5449441020756,..,4.93972658464533,..,..,..,73.295035364836,55.375413477453,..,11.2942328767669,1.04050911067898,37.1849652172223,21.9089502595689,10.9999402724753,..,41.2269515142477
2018,YR2018,Small states,SST,528052950897.019,..,16867012447.4822,69.5411324592597,58.5302088021736,..,2.61121647230232,9,..,..,..,..,..,..,39.054058612211,34.3725400715893,..,..,51165258.7141764,..,..,511555964872.147,53.5226549023526,81.6587557003439,..,22.0009254268681,..,2.87400255700454,..,..,..,115.008876222905,32.5979250139874,..,21.3215210032089,1.03786931429421,25.9737023123168,26.4474766808255,6.0859060614289,..,58.7249107033434
2018,YR2018,South Asia,SAS,3445471615274.75,..,48656050502.2048,69.4122476461494,18.5554671393683,..,4.0611633875107,9.5,..,..,..,..,2896000000,..,26.6781314762797,29.4440894403311,..,0.64998,26701056.8437404,39895000000,35959133.4949891,3420892677777.66,30.077485121253,91.6219918283442,..,19.4073423191833,21.2727106985941,2.38474967074058,..,..,..,86.7766547917164,34.5,17007,27.3746639950407,1.09099730146982,..,..,..,..,33.9923612456427
2018,YR2018,South Asia (IDA & IBRD),TSA,3445471615274.75,..,48656050502.2048,69.4122476461494,18.5554671393683,..,4.0611633875107,9.5,..,..,..,..,2896000000,..,26.6781314762797,29.4440894403311,..,0.64998,26701056.8437404,39895000000,35959133.4949891,3420892677777.66,30.077485121253,91.6219918283442,..,19.4073423191833,..,2.38474967074058,..,..,..,86.7766547917164,34.4805043208877,17007,27.3746639950407,1.09099730146982,..,..,..,..,33.9923612456427
2018,YR2018,Sub-Saharan Africa,SSF,1721156393779.7,..,32050437413.2978,61.2730146485793,25.8811915947846,..,3.91133439990733,8,4.30376505851746,..,..,..,..,..,20.6842420115571,19.8044638341565,..,..,..,35667096121.6198,..,1658556086697.92,25.1283979069661,47.660056860408,..,35.2190779327079,..,4.69324343789147,..,3097764937,..,76.1590563601746,53,..,11.4481540283965,1.03857329454348,33.4686914224113,25.4401047850416,11.0046834464505,..,40.1768233729515
2018,YR2018,Sub-Saharan Africa (excluding high income),SSA,1705376028962.5,..,31371254573.5862,61.2565331327445,25.6906333210066,..,4.27462198610544,8,3.98943996429443,..,..,..,..,..,20.7961871802041,19.8275403483552,..,..,..,32696292615.0915,..,1641146175491.37,25.0859855128113,47.5966337960831,..,35.2501008442696,35.6684784609721,4.6975431814141,..,3060861178,..,76.0608239714289,53.0323283651318,..,11.41469973717,1.03857119566027,33.3399826057243,25.4906755467661,11.0487827657633,..,40.1746156500903
2018,YR2018,Sub-Saharan Africa (IDA & IBRD countries),TSS,1721156393779.7,..,32050437413.2978,61.2730146485793,25.8811915947846,..,3.91133439990733,8,4.30376505851746,..,..,..,..,..,20.6842420115571,19.8044638341565,..,..,..,35667096121.6198,..,1658556086697.92,25.1283979069661,47.660056860408,..,35.2190779327079,..,4.69324343789147,..,3097764937,..,76.1590563601746,53.0172915010966,..,11.4481540283965,1.03857329454348,33.4686914224113,25.4401047850416,11.0046834464505,..,40.1768233729515
2018,YR2018,Upper middle income,UMC,25273285727694.1,..,480284052161.648,75.3289849763003,25.5281830285353,..,2.61524471397664,10,..,..,..,..,5409000000,..,32.903089938402,31.3147477892054,..,1.72635555238825,384264353.654925,333759990784.072,338850617.463987,24889567116837.9,58.2714237348612,99.4232121540589,..,13.7488011568172,24.4807255811745,1.89741845695253,..,984395506292,..,116.729846595105,11.8,1452221,24.370539317903,1.08058843591758,39.3205020179437,27.2692649855855,3.70378182211201,..,65.5736066286083
2018,YR2018,World,WLD,86439423191635.8,..,1189218504271.57,72.5632818899911,30.1297550928307,..,2.45796490023179,10,..,..,..,..,27114000000,..,25.4143165280612,25.010621944939,..,2.27413943454635,1441953149.14329,1649263693177.22,1563555557.74832,86322257825164.3,50.7630811714937,89.5885512282321,..,18.1748497563969,..,2.41497365215906,..,2927108510816,..,104.06693517783,29,2294847,23.8247319787576,1.06753343945577,39.9800373575203,26.1927496101085,3.27241783499005,..,55.2704676176557
2019,YR2019,Afghanistan,AFG,19291104007.8299,..,23404553.647249,..,..,..,2.30237251516844,9,..,..,..,..,391000000,..,..,..,..,..,..,..,..,19597763437.0276,13.5,..,..,..,13.7184065436753,..,..,..,..,59.356,46.5,..,..,..,..,..,..,..,25.754
2019,YR2019,Albania,ALB,15279183289.9372,..,1201022154.46645,..,31.5555522506359,..,1.41109078954244,9,..,..,..,..,5000000,..,8.23164714513397,14.020517422987,..,..,..,..,..,15077445950.4731,69.6429,..,..,..,63.6566373144033,..,..,..,6.27583333333333,91.293,8.6,..,..,..,65.3212123670939,23.6767452885893,1.93402586676854,..,61.229
2019,YR2019,Algeria,DZA,171091289782.245,..,1381890089.621,..,22.794358806166,..,1.95176821052894,10,..,..,..,..,140000000,..,39.5534625984541,..,..,..,..,..,..,166891289782.245,59.5797,..,..,..,3.3128422297169,..,106.437637982603,..,8,109.356,20,..,..,..,..,..,..,..,73.189
2019,YR2019,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.147
2019,YR2019,Andorra,AND,3154057987.23833,..,..,..,..,..,..,10,3.15161991119385,..,..,..,..,..,..,..,..,..,..,..,..,..,91.5675,..,..,..,..,..,..,..,..,113.957,2.8,..,..,..,..,..,..,..,87.984
2019,YR2019,Angola,AGO,88815697793.303,..,-4098478747.63755,..,40.5568710674423,..,..,6,..,..,..,..,166000000,..,32.0409460353041,23.322419626473,..,..,..,..,..,81299397793.303,14.3391,..,..,..,60.1607433230309,..,..,..,19.295367205655,46.5986,50.2,..,..,..,..,..,..,..,66.177
2019,YR2019,Antigua and Barbuda,ATG,1661962962.96296,..,139466666.6667,..,..,..,..,11,..,..,..,..,..,..,..,..,..,..,..,..,..,1582208561.55849,76,..,..,..,..,..,..,..,8.61132908333333,192.82,5.8,..,..,..,..,..,..,..,24.506
2019,YR2019,Argentina,ARG,445445177459.426,..,6663062111.95629,..,17.4397039105857,35.5,..,14,..,..,..,..,53000000,..,19.6147926404867,15.7963628518918,..,..,..,..,..,427609245335.736,74.2949,..,..,..,64.6089061361505,..,94.9285516565858,561915854,67.2541666666667,130.874,8.2,..,..,..,26.0803835114839,13.4012222250903,20.9538284579526,..,91.991
2019,YR2019,Armenia,ARM,13672802157.8324,..,254077251.672277,..,41.1889680894783,..,1.44344660770702,12,..,..,..,..,248000000,..,4.08834131208519,10.2414894144353,..,..,..,..,..,13900535495.7806,64.7449,..,..,..,85.5160329001305,..,113.35924471537,45646416,12.1419889531682,122.349,10.5,..,..,..,47.8823398385395,37.3923204978506,6.01767322966446,..,63.219
2019,YR2019,Aruba,ABW,..,..,-76041739.4195137,..,..,..,4.25746204335428,13,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.17,..,..,..,..,..,..,1655305,5.7,135.134,..,..,..,..,..,..,..,..,43.546
2019,YR2019,Australia,AUS,1396567014733.23,..,40074777480.8623,..,24.1109654423664,..,1.61076787290379,10,..,..,..,..,1399000000,..,25.7083597926952,22.465831802493,..,..,..,..,..,1352020454870.55,86.545,..,..,..,..,..,97.4885285863531,6411061180,5.101,110.621,3.1,..,..,..,19.4452927891564,65.877025247387,3.10150503916759,..,86.124
2019,YR2019,Austria,AUT,445075391688.156,..,-8100275768.26291,..,55.5756031914258,..,1.53089553422702,13,..,..,..,..,14000000,..,28.852887936091,28.4742189692321,..,..,..,..,..,447294996188.235,87.7522,..,..,..,..,..,96.6183561513181,15989939763,..,119.775,2.8,..,..,..,..,..,..,..,58.515
2019,YR2019,Azerbaijan,AZE,48047647058.8235,..,1503918000,..,49.1796133739793,..,2.60833956534685,10,..,..,..,..,25000000,..,32.4557730684002,29.2248211860068,..,..,..,..,..,45986633058.8235,79.8,..,..,..,34.4455803377427,..,87.6846512652881,28035272,17.2812151745262,106.992,18.2,..,..,..,20.408035917644,10.9141339922811,4.19018380024399,..,56.031
2019,YR2019,"Bahamas, The",BHS,13578800000,..,264596251.69575,..,39.2435266739329,..,2.49123527368055,12,..,..,..,..,..,..,26.1716793825669,28.9813613700769,..,..,..,..,..,13114074100,85,..,..,..,..,..,99.7503461277874,..,4.25,109.249,10.9,..,..,..,67.3610512914252,0,18.3374253433146,..,83.132
2019,YR2019,Bahrain,BHR,38574069148.9362,..,941755319.1489,..,..,..,..,9,..,..,..,..,16000000,..,..,..,..,..,..,..,..,36313430851.0638,99.7015,..,..,..,..,..,..,..,..,115.793,5.9,..,..,..,..,..,..,..,89.394
2019,YR2019,Bangladesh,BGD,302571254131.135,..,2003078501.41379,..,15.3232474432667,..,5.59199639930633,5,1.32632005214691,9.76054954528809,44.6835517883301,16.2052707672119,743000000,..,24.7537859256146,35.6842108496456,..,..,..,..,..,316907374622.297,12.9,..,..,..,18.0142002753455,..,106.816518626322,..,9.55583333333333,101.549,25.6,..,..,..,..,..,..,..,37.405
2019,YR2019,Barbados,BRB,5209000000,..,215370000,..,42.0081205605682,..,4.10028964518463,11,..,..,..,..,..,..,10.3160616241121,..,..,..,..,..,..,5030074650,81.7608,..,..,..,..,..,105.375354194663,29762994,..,108.609,11.7,..,..,..,..,..,..,..,31.158
2019,YR2019,Belarus,BLR,63080457022.6599,..,1273300000,..,66.4313532906359,..,5.59815595039853,9,..,..,..,..,331000000,..,29.0856427010793,27.7501381490348,..,..,..,..,..,61210714647.6719,82.7892,..,..,..,66.5827011782572,..,99.8933700740498,756914800,9.02333333333333,122.925,2.4,..,..,..,42.2755605087088,4.63276733817751,17.0750026047221,..,79.044
2019,YR2019,Belgium,BEL,533097455834.509,..,-28965673807.8192,..,81.8366861380423,..,1.43681956996435,12,..,..,..,..,5000000,..,25.5684284422221,25.2988461309871,..,..,..,..,..,539738514469.019,90.3705,..,..,..,..,..,99.3838765922034,40830355646,..,99.7421,2.7,..,..,..,..,..,..,..,98.041
2019,YR2019,Belize,BLZ,1879613600,..,102890130.203373,..,57.7022506115087,..,..,8,..,..,..,..,..,..,14.055402131587,10.094340516496,..,..,..,..,..,1721313600,47.0826,..,..,..,80.6959048381343,..,104.904170197534,..,9.06666666666667,65.3047,10.6,..,..,..,..,..,..,..,45.866
2019,YR2019,Benin,BEN,14390709094.9386,..,230191998.5399,..,29.6305271930806,38.5,-0.915681572864915,6,..,..,..,..,..,..,21.2095226513469,..,..,..,..,..,..,14247234408.6248,20,..,..,..,27.3656900930877,..,104.420277927874,1203811,..,87.702,59,..,..,..,..,..,..,..,47.861
2019,YR2019,Bermuda,BMU,7484113000,..,119258666.6667,..,50.238832577755,..,..,13,..,..,..,..,..,..,40.2479358609364,..,..,..,..,..,..,7587978000,98.37,..,..,..,..,..,74.5846969440467,1569638,..,103.09,..,..,..,..,..,..,..,..,100
2019,YR2019,Bhutan,BTN,2530547157.56678,..,13032399.5767522,..,34.0075966646594,..,2.72582104307304,..,..,..,..,..,..,..,21.6112859409067,19.223526977727,..,..,..,..,..,2300999285.71733,48.1064,..,..,..,..,..,116.343636983873,..,14,95.5637,23.8,..,..,..,..,..,..,..,41.612
2019,YR2019,Bolivia,BOL,40895322843.7851,..,-159539118.413763,..,24.967262285945,..,1.83954504969032,14,..,..,..,..,34000000,..,13.4122287404883,14.202591026996,..,..,..,..,..,40080303995.0259,43.8323,..,..,..,35.7711927903921,..,106.462782161077,..,8.39953170954602,100.816,21.2,..,..,..,..,..,..,..,69.773
2019,YR2019,Bosnia and Herzegovina,BIH,20164193806.88,..,390210690.893359,..,40.0540630561934,..,0.562782154061303,9,..,..,..,..,..,..,4.97357805728784,16.6310892048376,..,..,..,..,..,20151944937.3247,69.9463,..,..,..,82.9360467117634,..,116.637051272418,253657306,3.28722715810128,111.907,5.1,..,..,..,65.4037545534726,12.3271379535355,0.0677814589813851,..,48.626
2019,YR2019,Botswana,BWA,18340480936.0444,..,260927936.0572,..,33.5876770871563,..,2.7728644286333,..,..,..,..,..,2000000,..,30.3235671796764,..,..,..,..,..,..,16946994059.0746,47,..,..,..,9.22770978070664,..,104.534495011253,19399628,6.39583333333333,173.811,32.3,..,..,..,..,..,..,..,70.172
2019,YR2019,Brazil,BRA,1839758040765.62,..,73503730876.25,..,14.3224188515098,..,3.73297621216894,14,..,..,..,..,169000000,..,14.7811825328905,12.1927005146349,..,..,..,..,..,1790968502573.2,67.4713,..,..,..,31.7927597976351,..,100.331785944274,9427923439,37.475,98.8435,12.4,..,..,..,19.0357482232938,24.9329219128683,2.01026608848697,..,86.824
2019,YR2019,British Virgin Islands,VGB,..,..,57996843293.8726,..,..,..,..,12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.7043,..,..,..,..,..,..,..,..,198.379,..,..,..,..,..,..,..,..,48.116
2019,YR2019,Brunei Darussalam,BRN,13469422958.5105,..,373256767.246304,..,57.946040538108,..,-0.390522069165492,9,..,..,..,..,..,..,54.5082296331228,53.5534416871067,..,..,..,..,..,13830513707.6675,95,..,..,..,..,..,84.1695238659981,49738934,5.5,128.645,9.6,..,..,..,..,..,..,..,77.942
2019,YR2019,Bulgaria,BGR,68558815111.6199,..,1504060000,..,64.1916337048022,..,3.10372944796774,11,..,..,..,..,2000000,..,24.3178424050646,26.0562142399429,..,..,..,..,..,67445642243.8466,67.947,..,..,..,61.3229255473243,..,96.7892654600711,2101288035,4.54920833333333,116.206,5.6,..,..,..,..,..,..,..,75.347
2019,YR2019,Burkina Faso,BFA,15990803569.9961,..,207950227.8,..,25.3690571279328,..,-3.23338933983321,10,..,..,..,..,7000000,..,16.9655366421853,..,..,..,..,..,..,15326472487.9815,16,..,..,..,23.8962271134706,..,105.987146034777,34864593,..,100.212,53.9,..,..,..,..,..,..,..,29.98
2019,YR2019,Burundi,BDI,3012334881.64057,..,1044960.5011,..,9.13119156890157,..,-0.686772170797229,..,..,..,..,..,..,..,-5.17100950532826,..,..,..,..,..,..,3019539459.42988,2.66075,..,..,..,19.1536163004539,..,117.434009335307,224575,14.5333333333333,57.6156,39.9,..,..,..,..,..,..,..,13.366
2019,YR2019,Cabo Verde,CPV,1981845740.35828,..,105301877.80146,..,50.8644261942299,..,1.10750930553813,10,..,..,..,..,3000000,..,20.8101899962333,35.038833900206,..,..,..,..,..,1939454972.2846,58.1714,..,..,..,93.9036552636634,..,114.485676196141,..,9.14083475915223,108.318,12.8,..,..,..,..,..,..,..,66.195
2019,YR2019,Cambodia,KHM,27089389786.979,..,3663032999.47048,..,61.0912965228197,..,..,..,..,..,..,..,2000000,..,25.7780202523787,27.1852572788055,..,..,..,..,..,25525556830.0006,40,..,..,..,61.9326380067907,..,98.4554684764155,160372353,..,129.916,22.8,..,..,..,50.4211145712347,18.501251454203,10.6236340195278,..,23.805
2019,YR2019,Cameroon,CMR,39007354359.2798,..,781636119.4548,..,20.2146871485153,..,2.45280214062733,6,..,..,..,..,15000000,..,18.1558845440077,..,..,..,..,..,..,38259800549.9129,23.203,..,..,..,33.7206359048768,..,104.438346926808,..,..,81.7553,50.2,..,..,..,..,..,..,..,56.968
2019,YR2019,Canada,CAN,1736425629519.96,..,47845284756.7537,..,31.6444707575662,..,1.94926902411596,10,..,..,..,..,200000000,..,21.0459494817,19.8956035223769,..,..,..,..,..,1718553969420.26,91,..,..,..,..,..,101.657943693199,32423076385,..,92.5261,4.2,..,..,..,..,68.8269450068654,1.59417254299611,..,81.482
2019,YR2019,Cayman Islands,CYM,..,..,34689770001.1034,..,..,..,..,12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.0677,..,..,..,..,..,..,..,..,152.498,..,..,..,..,..,..,..,..,100
2019,YR2019,Central African Republic,CAF,2220307368.69593,..,25601157.4181,..,18.6553280206533,..,..,10,..,..,..,..,..,..,-1.28014674912411,..,..,..,..,..,..,2386023521.66114,4.33925,..,..,..,36.8899975381301,..,124.436141070167,..,..,32.2513,81,..,..,..,..,..,..,..,41.77
2019,YR2019,Chad,TCD,11314951342.7807,..,566638950.8536,..,36.7422534363826,..,-0.971939175419353,10,..,..,..,..,1000000,..,20.3273940217763,..,..,..,..,..,..,11140998595.3498,6.5,..,..,..,32.0561790905411,..,101.086038952929,..,..,48.0648,69.1,..,..,..,..,..,..,..,23.279
2019,YR2019,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.931
2019,YR2019,Chile,CHL,282318159744.65,..,11928369565.1231,..,28.1998845763045,..,2.55754475703323,12,..,..,..,..,15000000,..,22.4127060674554,18.8734055805592,..,..,..,..,..,270972766316.849,82.3275,..,..,..,..,..,100.362019670519,676197773,..,132.185,6,..,..,..,..,..,..,..,87.643
2019,YR2019,China,CHN,14342903006431.3,..,155815344616.661,..,18.4151936619049,0.6,2.89923579925941,9,..,..,..,..,887000000,..,44.3421111700656,44.1778003180573,..,..,..,..,..,14309086024610.6,54.3,..,..,..,14.7760277641287,..,98.9158266014689,715843469845,4.35,120.36,6.8,..,..,..,..,..,..,..,60.308
2019,YR2019,Colombia,COL,323615979418.651,..,14313721547.4864,..,15.7975729069094,..,3.52549273618952,12,..,..,..,..,10000000,..,16.1724969716905,15.7344109957868,..,..,..,..,..,313494121786.287,65.0069,..,..,..,44.2416696897789,..,106.113947573184,759451766,11.7690653821827,131.672,11.8,..,..,..,..,..,..,..,81.104
2019,YR2019,Comoros,COM,1165839927.06327,..,7859590.3078,..,12.8095669303862,..,..,6,..,..,..,..,..,..,-0.600530861567894,..,..,..,..,..,..,1170987116.89559,8.47817,..,..,..,23.1529250320113,..,..,834198,10.5,67.6022,48.3,..,..,..,..,..,..,..,29.164
2019,YR2019,"Congo, Dem. Rep.",COD,50400746171.4239,..,1350994226.20535,..,30.105251625348,..,..,6,..,..,..,..,..,..,21.2935137362608,21.3436830892914,..,..,..,..,..,48961721243.9481,8.6199,..,..,..,11.8520141594027,..,102.96333755211,..,26.7483333333333,42.7733,66.1,..,..,..,..,..,..,..,45.046
2019,YR2019,"Congo, Rep.",COG,12267392146.5888,..,3366085029.42,..,69.0884300740164,..,2.20607305781522,10,..,..,..,..,..,..,41.2042962880516,..,..,..,..,..,..,9534724557.14264,8.65,..,..,..,53.7451378476834,..,84.072569425121,31263357,..,95.3405,34.9,..,..,..,..,..,..,..,67.373
2019,YR2019,Costa Rica,CRI,61801385049.0716,..,2505080214.65076,..,33.7932679583333,21,2.09620256592949,13,7.04875993728638,..,..,..,..,..,19.2283195340053,14.2158048816922,..,..,..,..,..,58190318731.406,81.2026,..,..,..,51.2547396711608,..,98.4359641718283,1154572220,8.74614960993387,161.884,7.5,..,..,..,..,..,..,..,80.076
2019,YR2019,Cote d'Ivoire,CIV,58539424929.7248,..,1008704755.3518,..,23.7762775609114,..,-1.10686343994202,10,..,..,..,..,14000000,..,21.2102851249456,..,..,..,..,..,..,56975603680.0811,36.4538,..,..,..,33.6675452987016,..,98.8483593333464,141822739,..,145.341,58.6,..,..,..,..,..,..,..,51.239
2019,YR2019,Croatia,HRV,60752588976.3175,..,1170052265.37469,..,51.9610734555104,..,0.771820346498083,8,..,..,..,..,5000000,..,22.4184279855935,25.3364747378534,..,..,..,..,..,59830033764.084,79.0798,..,..,..,..,..,100.248844637118,954203937,..,106.642,4.1,..,..,..,..,..,..,..,57.242
2019,YR2019,Cuba,CUB,..,..,..,..,..,..,..,9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.8363,..,..,..,..,..,..,..,..,53.3166,3.8,..,..,..,..,..,..,..,77.109
2019,YR2019,Curacao,CUW,3101787709.49721,..,58857101.2513966,..,..,..,2.62220783425056,14,..,..,..,..,..,..,..,..,..,..,..,..,..,3234078212.2905,68.1272,..,..,..,..,..,..,..,..,115.548,..,..,..,..,..,..,..,..,89.098
2019,YR2019,Cyprus,CYP,24948935408.0376,..,23840776170.5538,..,71.8745608403579,..,0.250370996758456,10,..,..,..,..,0,..,18.8316365805108,13.5947733866191,..,..,..,..,..,23946675249.0765,86.0636,..,..,..,..,..,101.066990791535,92911881,..,143.85,1.8,..,..,..,45.3512002078017,31.4926581814292,0.22766513361957,..,66.805
